traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
1.0,0.5440641590706213,300.0,control_latency_p95_ms,216.435234550498,51.62942620045951,202.1242877394528,230.7461813615432,50
1.0,0.5440641590706213,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5440641590706213,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5754568017531119,0.0,control_on_time_fraction,0.8567477783084062,0.17229717959306934,0.8089894367131325,0.9045061199036799,50
1.0,0.5754568017531119,0.0,control_delivery_fraction,0.9980952380952381,0.013468700594029473,0.9943619047619048,1.0018285714285715,50
1.0,0.5754568017531119,0.0,control_latency_p95_ms,848.5625429452109,1107.4929730256279,541.5811527388053,1155.5439331516166,50
1.0,0.5754568017531119,0.0,attempt_drop_fraction,0.0032642998027613414,0.02308208526358454,-0.0031337278106508873,0.00966232741617357,50
1.0,0.5754568017531119,0.0,algebraic_support,0.9994390978033456,0.003966177468367099,0.9983397294979031,1.0005384661087882,50
1.0,0.5754568017531119,60.0,control_on_time_fraction,0.9238975287996578,0.11265422196551149,0.8926713716014636,0.955123685997852,50
1.0,0.5754568017531119,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5754568017531119,60.0,control_latency_p95_ms,716.8661845495616,1164.469722794524,394.0916450595862,1039.640724039537,50
1.0,0.5754568017531119,60.0,attempt_drop_fraction,0.001435457953936797,0.01015022053336876,-0.0013780396357793256,0.00424895554365292,50
1.0,0.5754568017531119,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5754568017531119,300.0,control_on_time_fraction,0.9981356049324218,0.005900875539608162,0.9964999656816959,0.9997712441831478,50
1.0,0.5754568017531119,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
